timestamp,open,high,low,close,volume
2020-01-06 13:00:00+00:00,152.7449,152.9495,152.4193,152.5961,114681
2020-01-06 14:00:00+00:00,152.5682,152.6612,152.1404,152.2054,2244542
2020-01-06 15:00:00+00:00,152.2054,153.3122,152.1031,153.182,2290987
2020-01-06 16:00:00+00:00,153.1913,153.5075,153.0518,153.4889,1569002
2020-01-06 17:00:00+00:00,153.4796,153.5912,153.3866,153.4982,748880
2020-01-06 18:00:00+00:00,153.5075,153.6713,153.4703,153.5215,545418
2020-01-06 19:00:00+00:00,153.5215,153.9493,153.4796,153.8982,1006255
2020-01-06 20:00:00+00:00,153.9075,153.9633,153.6098,153.8051,2814339
2020-01-06 21:00:00+00:00,153.8144,153.861,153.4796,153.5354,1799912
2020-01-06 22:00:00+00:00,153.5354,153.6005,153.5075,153.554,4970
2020-01-06 23:00:00+00:00,153.554,153.6842,153.5168,153.5168,5565
2020-01-07 00:00:00+00:00,153.5819,153.8144,153.4982,153.7121,27864
2020-01-07 09:00:00+00:00,153.861,153.861,153.6656,153.6656,800
2020-01-07 10:00:00+00:00,153.647,153.647,153.647,153.647,400
2020-01-07 11:00:00+00:00,153.7865,153.7865,153.4517,153.4517,4500
2020-01-07 12:00:00+00:00,153.5354,153.6842,153.5354,153.6842,7700
2020-01-07 13:00:00+00:00,153.6191,153.6284,153.2936,153.2936,24627
2020-01-07 14:00:00+00:00,153.2471,153.6284,152.7263,152.903,1450493
2020-01-07 15:00:00+00:00,152.9216,153.7726,152.8751,153.661,1408130
2020-01-07 16:00:00+00:00,153.6656,153.754,153.2378,153.2611,874748
2020-01-07 17:00:00+00:00,153.2657,153.6377,153.1448,153.3959,823656
2020-01-07 18:00:00+00:00,153.4052,153.5354,153.3494,153.461,423459
2020-01-07 19:00:00+00:00,153.4703,153.4889,153.1744,153.3587,728618
2020-01-07 20:00:00+00:00,153.3494,153.4703,153.2378,153.2843,2392384
2020-01-07 21:00:00+00:00,153.275,153.324,152.6984,152.9495,612843
2020-01-07 22:00:00+00:00,152.9495,152.996,152.9495,152.9774,1100
2020-01-07 23:00:00+00:00,152.9216,153.275,151.1173,151.4893,72163
2020-01-08 00:00:00+00:00,151.4893,151.4893,150.336,150.894,57156
2020-01-08 09:00:00+00:00,152.8751,153.0239,152.8658,152.996,12586
2020-01-08 10:00:00+00:00,152.9588,153.461,152.9495,153.461,11075
2020-01-08 11:00:00+00:00,153.3866,153.5819,153.3773,153.4331,27097
2020-01-08 12:00:00+00:00,153.3866,153.554,153.2936,153.4703,44455
2020-01-08 13:00:00+00:00,153.4053,153.5819,152.6891,153.3587,340819
2020-01-08 14:00:00+00:00,153.4331,154.3771,153.2006,154.2051,1546307
2020-01-08 15:00:00+00:00,154.2144,154.3725,153.2936,153.5634,1614547
2020-01-08 16:00:00+00:00,153.5633,154.3074,153.4238,153.9939,1786168
2020-01-08 17:00:00+00:00,154.0191,154.2144,153.8377,154.1307,1038198
2020-01-08 18:00:00+00:00,154.1307,154.1772,153.9075,153.9354,703429
2020-01-08 19:00:00+00:00,153.9354,154.2469,153.9354,154.233,629250
2020-01-08 20:00:00+00:00,154.2423,154.4143,153.7121,153.8423,2901055
2020-01-08 21:00:00+00:00,153.8423,154.1493,153.7493,154.0563,701111
2020-01-08 22:00:00+00:00,153.9633,154.1028,153.7493,153.7493,6490
2020-01-08 23:00:00+00:00,154.047,154.2516,154.0191,154.1214,22795
2020-01-09 00:00:00+00:00,154.1214,154.2516,154.0749,154.1586,2337
2020-01-09 09:00:00+00:00,154.6143,154.6236,154.6143,154.6236,539
2020-01-09 10:00:00+00:00,154.4376,154.4469,154.3632,154.3632,10950
2020-01-09 11:00:00+00:00,154.4283,154.5399,154.3911,154.5027,9700
2020-01-09 12:00:00+00:00,154.4748,154.4841,154.3446,154.3446,27872
2020-01-09 13:00:00+00:00,154.3446,154.6794,154.3446,154.4748,40285
2020-01-09 14:00:00+00:00,154.4748,154.5585,153.8144,154.2888,1780829
2020-01-09 15:00:00+00:00,154.2888,154.8096,154.0749,154.5492,1837233
2020-01-09 16:00:00+00:00,154.5492,154.5864,154.2051,154.419,925561
2020-01-09 17:00:00+00:00,154.419,154.512,153.7028,154.0656,945023
2020-01-09 18:00:00+00:00,154.0749,154.1493,153.9075,153.9633,651338
2020-01-09 19:00:00+00:00,153.9586,154.312,153.9354,154.1958,788794
2020-01-09 20:00:00+00:00,154.1818,154.2051,153.7679,153.9726,2585761
2020-01-09 21:00:00+00:00,153.9819,154.0098,153.8423,153.9633,1102588
2020-01-09 22:00:00+00:00,153.9168,153.9354,153.9168,153.9354,1800
2020-01-09 23:00:00+00:00,153.9354,154.0842,153.9354,154.0842,3200
2020-01-10 00:00:00+00:00,154.0749,154.2888,154.0749,154.1772,14640
2020-01-10 09:00:00+00:00,154.0098,154.0191,154.0098,154.0191,400
2020-01-10 10:00:00+00:00,154.1586,154.2144,154.1586,154.2144,5200
2020-01-10 11:00:00+00:00,154.233,154.3353,154.233,154.233,6900
2020-01-10 12:00:00+00:00,154.233,154.233,154.1679,154.2051,15243
2020-01-10 13:00:00+00:00,154.1586,154.1586,153.6191,153.8796,113923
2020-01-10 14:00:00+00:00,153.8982,154.0749,153.1169,153.8982,1751569
2020-01-10 15:00:00+00:00,153.8889,154.1028,153.3029,153.74,2056614
2020-01-10 16:00:00+00:00,153.74,153.8005,153.0053,153.2192,1335002
2020-01-10 17:00:00+00:00,153.2285,153.3401,152.717,153.3122,1251219
2020-01-10 18:00:00+00:00,153.3029,153.8423,153.2936,153.7865,1124410
2020-01-10 19:00:00+00:00,153.7698,153.7772,153.3587,153.4889,800582
2020-01-10 20:00:00+00:00,153.4889,153.4982,152.9727,153.3029,2512072
2020-01-10 21:00:00+00:00,153.2936,153.3587,153.1076,153.1076,1281462
2020-01-10 22:00:00+00:00,153.1355,153.182,153.0983,153.182,2242
2020-01-10 23:00:00+00:00,153.1634,153.2006,153.1634,153.2006,2850
2020-01-11 00:00:00+00:00,153.2006,153.2006,153.0797,153.0983,6948
2020-01-13 09:00:00+00:00,153.7679,153.9075,153.7307,153.8982,7100
2020-01-13 10:00:00+00:00,153.8796,153.8796,153.8796,153.8796,1600
2020-01-13 11:00:00+00:00,153.8796,153.8796,153.6656,153.6656,3464
2020-01-13 12:00:00+00:00,153.5354,153.6935,153.5354,153.5736,16787
2020-01-13 13:00:00+00:00,153.582,153.7214,153.4703,153.4982,31323
2020-01-13 14:00:00+00:00,153.5261,153.5633,152.5961,153.4052,1967211
2020-01-13 15:00:00+00:00,153.4331,153.5261,153.0239,153.4796,1267795
2020-01-13 16:00:00+00:00,153.4703,153.7958,153.3866,153.7307,1058095
2020-01-13 17:00:00+00:00,153.74,154.1586,153.74,154.0377,1201578
2020-01-13 18:00:00+00:00,154.0377,154.1121,153.9048,154.0377,653833
2020-01-13 19:00:00+00:00,154.047,154.3167,153.9726,154.2776,1168341
2020-01-13 20:00:00+00:00,154.2702,154.4283,154.0284,154.3446,3224089
2020-01-13 21:00:00+00:00,154.3353,154.4097,154.233,154.233,2962202
2020-01-13 23:00:00+00:00,154.2795,154.4841,154.2609,154.4841,8290
2020-01-14 00:00:00+00:00,154.5678,154.6422,154.5678,154.5771,7920
2020-01-14 09:00:00+00:00,154.0005,154.1307,154.0005,154.1121,8400
2020-01-14 10:00:00+00:00,154.2144,154.2144,154.2144,154.2144,2500
2020-01-14 11:00:00+00:00,153.7214,153.9912,153.7214,153.9819,6668
2020-01-14 12:00:00+00:00,153.9912,154.1307,153.9261,153.9726,26867
2020-01-14 13:00:00+00:00,153.9727,154.2144,153.9168,154.1121,37430
2020-01-14 14:00:00+00:00,154.1307,154.1307,153.4424,153.647,1743406
2020-01-14 15:00:00+00:00,153.6655,154.326,153.5912,154.2144,1918000
2020-01-14 16:00:00+00:00,154.2144,154.898,154.2144,154.8375,1547811
2020-01-14 17:00:00+00:00,154.8282,155.6467,154.7585,155.5909,1668019
2020-01-14 18:00:00+00:00,155.6002,155.8699,154.9677,154.977,3237842
2020-01-14 19:00:00+00:00,154.9863,155.2654,154.4748,154.9119,2551094
2020-01-14 20:00:00+00:00,154.9026,155.0654,154.6841,154.9445,2354428
2020-01-14 21:00:00+00:00,154.9445,155.2095,154.8654,155.0328,578630
2020-01-14 22:00:00+00:00,155.1165,155.1165,154.9212,155.0235,130971
2020-01-14 23:00:00+00:00,155.0049,155.0049,154.5678,154.6422,28891
2020-01-15 00:00:00+00:00,154.5585,154.5678,154.5585,154.5678,213
2020-01-15 09:00:00+00:00,154.5957,154.5957,154.5492,154.5492,559
2020-01-15 11:00:00+00:00,154.7538,154.8375,154.7259,154.8375,8500
2020-01-15 12:00:00+00:00,154.8654,154.9026,154.7166,154.9026,21650
2020-01-15 13:00:00+00:00,154.819,154.9212,154.3818,154.4376,764601
2020-01-15 14:00:00+00:00,154.5306,155.8299,154.5213,155.8299,1644240
2020-01-15 15:00:00+00:00,155.8141,155.9722,155.2095,155.9722,1722605
2020-01-15 16:00:00+00:00,155.9629,156.2047,155.4142,155.8513,1745634
2020-01-15 17:00:00+00:00,155.8699,155.935,155.3491,155.3955,982113
2020-01-15 18:00:00+00:00,155.3956,155.6839,155.3026,155.5072,919015
2020-01-15 19:00:00+00:00,155.5072,155.9676,155.4793,155.6885,912552
2020-01-15 20:00:00+00:00,155.6885,155.7025,154.8561,155.6467,3208531
2020-01-15 21:00:00+00:00,155.656,155.7397,155.5747,155.6653,742875
2020-01-15 22:00:00+00:00,155.6932,155.7025,155.6653,155.7025,7960
2020-01-15 23:00:00+00:00,155.7769,156.0559,155.7769,156.0466,21500
2020-01-16 00:00:00+00:00,156.0094,156.0466,155.8885,155.8885,7011
2020-01-16 09:00:00+00:00,156.5674,157.2371,156.5395,156.5395,7977
2020-01-16 10:00:00+00:00,156.3814,156.4093,156.3721,156.4093,900
2020-01-16 11:00:00+00:00,156.6419,156.6419,156.5581,156.6232,1900
2020-01-16 12:00:00+00:00,156.6419,156.6419,156.5395,156.6046,37709
2020-01-16 13:00:00+00:00,156.5953,156.9302,156.1675,156.8,106618
2020-01-16 14:00:00+00:00,156.7814,157.6649,156.6512,157.5719,3004060
2020-01-16 15:00:00+00:00,157.5719,157.9858,157.3208,157.5254,4024559
2020-01-16 16:00:00+00:00,157.5347,157.6556,157.0976,157.265,1815448
2020-01-16 17:00:00+00:00,157.265,157.637,157.265,157.4789,916644
2020-01-16 18:00:00+00:00,157.4789,157.6091,157.358,157.5161,902132
2020-01-16 19:00:00+00:00,157.5161,157.6091,157.2836,157.3534,1203698
2020-01-16 20:00:00+00:00,157.3487,157.7393,157.3115,157.7114,3192525
2020-01-16 21:00:00+00:00,157.6742,157.7765,157.5533,157.6835,765786
2020-01-16 22:00:00+00:00,157.5998,157.6742,157.5998,157.6742,2851
2020-01-16 23:00:00+00:00,157.6649,157.9997,157.5905,157.8602,26065
2020-01-17 00:00:00+00:00,157.8323,157.8602,157.7858,157.823,8900
2020-01-17 09:00:00+00:00,158.0835,158.1114,158.0835,158.1114,1234
2020-01-17 10:00:00+00:00,158.1579,158.1579,158.1579,158.1579,999
2020-01-17 11:00:00+00:00,158.1486,158.2137,158.1207,158.2044,4635
2020-01-17 12:00:00+00:00,158.1951,158.2137,158.0835,158.0835,24575
2020-01-17 13:00:00+00:00,158.1858,158.409,158.0928,158.1765,210486
2020-01-17 14:00:00+00:00,158.2044,158.4462,157.6928,157.8416,1791426
2020-01-17 15:00:00+00:00,157.8323,157.8788,157.251,157.358,2144008
2020-01-17 16:00:00+00:00,157.3673,157.6463,157.1255,157.6091,1482909
2020-01-17 17:00:00+00:00,157.6184,157.7114,157.3673,157.5218,1025985
2020-01-17 18:00:00+00:00,157.5254,157.6277,157.3301,157.3673,486413
2020-01-17 19:00:00+00:00,157.3673,157.3952,157.0185,157.1813,1851891
2020-01-17 20:00:00+00:00,157.1813,157.2371,156.8744,157.1906,2829709
2020-01-17 21:00:00+00:00,157.1906,157.2464,156.9116,156.9581,847419
2020-01-17 22:00:00+00:00,157.0139,157.2464,156.9302,157.0325,386700
2020-01-17 23:00:00+00:00,157.0697,157.0697,157.0325,157.0325,1820
2020-01-18 00:00:00+00:00,157.0325,157.0325,157.0325,157.0325,878
2020-01-21 09:00:00+00:00,156.2512,156.2884,156.0745,156.1396,10319
2020-01-21 10:00:00+00:00,156.2791,156.2791,156.2791,156.2791,300
2020-01-21 11:00:00+00:00,156.3907,156.586,156.3349,156.5674,6494
2020-01-21 12:00:00+00:00,156.6698,156.6698,156.5953,156.6605,14570
2020-01-21 13:00:00+00:00,156.6047,156.6977,156.3628,156.4,44368
2020-01-21 14:00:00+00:00,156.5023,156.7349,156.2047,156.4465,1266948
2020-01-21 15:00:00+00:00,156.4372,156.6884,155.9536,156.1489,1870791
2020-01-21 16:00:00+00:00,156.1489,156.4279,156.1024,156.3907,1158362
2020-01-21 17:00:00+00:00,156.3721,156.5023,156.2745,156.3256,659615
2020-01-21 18:00:00+00:00,156.3256,156.4,155.5723,155.7304,1362028
2020-01-21 19:00:00+00:00,155.7304,156.1117,155.6467,156.0838,1277077
2020-01-21 20:00:00+00:00,156.0745,156.2512,155.6653,155.9071,3003791
2020-01-21 21:00:00+00:00,155.9443,157.1725,155.7769,155.7862,2112071
2020-01-21 22:00:00+00:00,155.7955,155.8978,155.7955,155.8792,2003
2020-01-21 23:00:00+00:00,155.8885,155.9443,155.8141,155.8606,446876
2020-01-22 00:00:00+00:00,155.9443,156.0838,155.9443,156.0094,7700
2020-01-22 09:00:00+00:00,156.4558,156.5488,156.3721,156.3721,10000
2020-01-22 10:00:00+00:00,156.3535,156.4465,156.3442,156.4093,3400
2020-01-22 11:00:00+00:00,156.3814,156.5953,156.307,156.4558,13890
2020-01-22 12:00:00+00:00,156.4558,156.6139,156.4372,156.586,50128
2020-01-22 13:00:00+00:00,156.4557,156.6139,156.4557,156.5674,79688
2020-01-22 14:00:00+00:00,156.5581,156.8279,156.2791,156.4279,1182848
2020-01-22 15:00:00+00:00,156.4465,156.6512,156.1024,156.1303,1304764
2020-01-22 16:00:00+00:00,156.121,156.2047,155.8792,156.0792,1375487
2020-01-22 17:00:00+00:00,156.0838,156.1489,155.7583,156.0652,1152888
2020-01-22 18:00:00+00:00,156.0699,156.2559,156.0094,156.1675,1069836
2020-01-22 19:00:00+00:00,156.1582,156.307,156.1303,156.214,984415
2020-01-22 20:00:00+00:00,156.214,156.214,155.4886,155.8048,3360452
2020-01-22 21:00:00+00:00,155.7862,155.8513,155.4514,155.4793,1429662
2020-01-22 22:00:00+00:00,155.563,155.6002,155.563,155.5909,4474
2020-01-22 23:00:00+00:00,155.5537,155.5816,155.3212,155.47,8710
2020-01-23 00:00:00+00:00,155.6374,155.6374,155.4235,155.6188,10600
2020-01-23 09:00:00+00:00,155.5258,155.6839,155.5258,155.6839,7801
2020-01-23 10:00:00+00:00,155.656,155.7304,155.656,155.7211,6300
2020-01-23 11:00:00+00:00,155.842,155.842,155.749,155.8141,2645
2020-01-23 12:00:00+00:00,155.8048,155.8048,155.5537,155.6374,7550
2020-01-23 13:00:00+00:00,155.777,155.7955,155.3305,155.3305,130385
2020-01-23 14:00:00+00:00,155.4142,155.6095,153.8796,154.9212,3121516
2020-01-23 15:00:00+00:00,154.9212,155.2933,154.6236,155.0607,1997519
2020-01-23 16:00:00+00:00,155.0514,155.2467,154.6329,155.163,1047491
2020-01-23 17:00:00+00:00,155.1537,155.3379,154.977,155.1723,789444
2020-01-23 18:00:00+00:00,155.1816,155.7211,155.1258,155.7211,759154
2020-01-23 19:00:00+00:00,155.7211,156.2094,155.6932,156.1983,1302445
2020-01-23 20:00:00+00:00,156.1954,156.2187,155.7769,155.8048,3035896
2020-01-23 21:00:00+00:00,155.8048,155.8885,155.6932,155.7583,1423742
2020-01-23 22:00:00+00:00,155.7397,155.7862,155.7397,155.7862,1500
2020-01-23 23:00:00+00:00,155.8141,155.9722,155.8141,155.9629,19000
2020-01-24 00:00:00+00:00,155.8792,155.8792,155.7862,155.8513,3700
2020-01-24 09:00:00+00:00,156.5116,156.586,156.2884,156.3163,12130
2020-01-24 10:00:00+00:00,156.3163,156.3163,156.2047,156.2047,1385
2020-01-24 11:00:00+00:00,156.307,156.4093,156.307,156.4093,5918
2020-01-24 12:00:00+00:00,156.4744,156.4744,156.4,156.4186,10588
2020-01-24 13:00:00+00:00,156.2047,156.4837,156.0838,156.2605,30207
2020-01-24 14:00:00+00:00,156.2884,156.3442,155.284,155.6932,1411523
2020-01-24 15:00:00+00:00,155.7025,155.7025,154.4841,154.7724,1904586
2020-01-24 16:00:00+00:00,154.7743,155.0979,154.2981,154.3353,2103224
2020-01-24 17:00:00+00:00,154.326,154.326,153.5676,154.047,2245342
2020-01-24 18:00:00+00:00,154.0563,154.0563,153.2099,153.3959,1617211
2020-01-24 19:00:00+00:00,153.3959,153.6191,152.7449,153.6191,2294130
2020-01-24 20:00:00+00:00,153.6098,153.8796,153.2192,153.7679,3704622
2020-01-24 21:00:00+00:00,153.8237,153.9168,153.647,153.74,2546578
2020-01-24 22:00:00+00:00,153.8237,153.8237,153.6656,153.8237,52174
2020-01-24 23:00:00+00:00,153.6749,153.6749,153.6749,153.6749,1000
2020-01-25 00:00:00+00:00,153.6098,153.6098,153.5075,153.5075,6082
2020-01-27 09:00:00+00:00,152.41,152.4193,151.9171,151.9171,18396
2020-01-27 10:00:00+00:00,151.8334,151.8334,151.6009,151.6381,12856
2020-01-27 11:00:00+00:00,151.3963,151.8148,151.3033,151.6288,43864
2020-01-27 12:00:00+00:00,151.8985,152.2054,151.7125,151.7125,67586
2020-01-27 13:00:00+00:00,152.1775,152.3077,151.5916,151.9729,305082
2020-01-27 14:00:00+00:00,151.852,152.3496,151.0614,152.1961,3429988
2020-01-27 15:00:00+00:00,152.1682,152.3868,151.666,151.9171,2804904
2020-01-27 16:00:00+00:00,151.9264,152.6519,151.759,152.4938,1507275
2020-01-27 17:00:00+00:00,152.4752,152.9867,152.3821,152.5403,1380281
2020-01-27 18:00:00+00:00,152.531,152.8565,152.4565,152.6799,843135
2020-01-27 19:00:00+00:00,152.6891,152.8193,152.3542,152.5031,1193438
2020-01-27 20:00:00+00:00,152.4938,152.7542,151.9915,152.0659,2902548
2020-01-27 21:00:00+00:00,152.0659,152.1961,151.8613,152.1031,2017293
2020-01-27 22:00:00+00:00,152.131,152.131,151.9729,152.0566,84694
2020-01-27 23:00:00+00:00,151.9915,152.4286,151.9822,152.3356,24360
2020-01-28 00:00:00+00:00,152.3449,152.4379,152.0752,152.2705,37778
2020-01-28 09:00:00+00:00,152.5403,152.5403,152.3356,152.4379,8650
2020-01-28 10:00:00+00:00,152.6054,152.6054,152.4379,152.4379,200
2020-01-28 11:00:00+00:00,152.5961,152.6984,152.224,152.6984,15000
2020-01-28 12:00:00+00:00,153.0053,153.461,152.996,153.3215,76175
2020-01-28 13:00:00+00:00,153.3494,153.461,152.996,153.0425,22674
2020-01-28 14:00:00+00:00,153.0983,153.647,152.703,153.0006,1416894
2020-01-28 15:00:00+00:00,153.0239,153.833,152.996,153.5075,1866708
2020-01-28 16:00:00+00:00,153.4982,153.6098,153.2192,153.4795,1972114
2020-01-28 17:00:00+00:00,153.4732,153.5726,153.1913,153.3866,754239
2020-01-28 18:00:00+00:00,153.3913,153.3913,153.0611,153.2843,1250311
2020-01-28 19:00:00+00:00,153.2936,153.6369,153.2936,153.3308,1055186
2020-01-28 20:00:00+00:00,153.3308,153.6935,153.2843,153.3494,2834076
2020-01-28 21:00:00+00:00,153.3494,153.6377,153.0891,153.554,1113120
2020-01-28 22:00:00+00:00,153.6563,153.7586,153.5354,153.5354,1012
2020-01-28 23:00:00+00:00,153.5354,153.5354,153.1634,153.2285,30177
2020-01-29 00:00:00+00:00,153.2285,153.2285,153.1076,153.2099,14412
2020-01-29 09:00:00+00:00,153.554,153.5726,153.2285,153.3029,8500
2020-01-29 10:00:00+00:00,153.3494,153.5354,153.3122,153.5354,900
2020-01-29 11:00:00+00:00,153.5447,153.6191,153.4703,153.6191,13155
2020-01-29 12:00:00+00:00,153.6461,153.647,153.4517,153.5447,4125
2020-01-29 13:00:00+00:00,153.647,153.647,153.3401,153.3401,53765
2020-01-29 14:00:00+00:00,153.3959,153.9819,153.1727,153.1913,1395764
2020-01-29 15:00:00+00:00,153.1913,153.2564,152.4938,153.2378,1970199
2020-01-29 16:00:00+00:00,153.2378,153.461,152.9774,153.1355,1291172
2020-01-29 17:00:00+00:00,153.1262,153.1913,152.8379,152.9123,808704
2020-01-29 18:00:00+00:00,152.9216,153.2843,152.8379,153.2657,521310
2020-01-29 19:00:00+00:00,153.2378,153.3773,152.8751,152.8844,1048671
2020-01-29 20:00:00+00:00,152.8844,152.9309,152.4379,152.4659,3120281
2020-01-29 21:00:00+00:00,152.4659,152.5775,152.2984,152.4659,2638543
2020-01-29 22:00:00+00:00,152.3449,152.3914,152.3449,152.3635,1658
2020-01-29 23:00:00+00:00,152.4565,152.7542,152.4472,152.4472,12302
2020-01-30 00:00:00+00:00,152.5589,152.5589,152.1403,152.2147,16987
2020-01-30 09:00:00+00:00,151.6009,151.8334,151.3684,151.573,5291
2020-01-30 10:00:00+00:00,151.5544,151.5544,151.4614,151.4614,1566
2020-01-30 11:00:00+00:00,151.3963,151.3963,151.1359,151.2754,15949
2020-01-30 12:00:00+00:00,151.2847,151.387,150.987,151.1545,40897
2020-01-30 13:00:00+00:00,151.2568,151.6753,151.0056,151.4614,64454
2020-01-30 14:00:00+00:00,151.4707,152.6565,151.387,152.0473,2557117
2020-01-30 15:00:00+00:00,152.052,152.2984,150.6057,150.6894,2824999
2020-01-30 16:00:00+00:00,150.6894,151.7962,150.6522,151.5358,2039628
2020-01-30 17:00:00+00:00,151.5265,151.6502,150.7173,150.8661,1836086
2020-01-30 18:00:00+00:00,150.8847,151.0894,150.7545,150.9219,904258
2020-01-30 19:00:00+00:00,150.9405,151.7404,150.894,151.5916,2356077
2020-01-30 20:00:00+00:00,151.5916,152.5403,151.5172,152.4938,3221772
2020-01-30 21:00:00+00:00,152.4938,152.6705,151.3823,152.5775,2568603
2020-01-30 22:00:00+00:00,152.624,152.6333,152.4565,152.5775,91446
2020-01-30 23:00:00+00:00,152.5775,152.5775,152.2426,152.4007,17620
2020-01-31 00:00:00+00:00,152.2798,152.5217,152.2333,152.5217,12500
2020-01-31 09:00:00+00:00,152.0659,152.1589,151.9357,152.1124,9902
2020-01-31 10:00:00+00:00,151.9822,151.9915,151.4707,151.48,6500
2020-01-31 11:00:00+00:00,151.5916,151.8799,151.5916,151.7869,12300
2020-01-31 12:00:00+00:00,151.8706,152.0194,151.8334,151.852,12420
2020-01-31 13:00:00+00:00,151.9171,151.9171,151.5823,151.7311,121659
2020-01-31 14:00:00+00:00,151.7869,152.0752,150.9033,151.2382,2298120
2020-01-31 15:00:00+00:00,151.2278,151.2382,149.9175,150.0477,3638737
2020-01-31 16:00:00+00:00,150.0523,150.2337,149.4292,150.1221,3189699
2020-01-31 17:00:00+00:00,150.1128,150.243,149.1874,149.4385,2465681
2020-01-31 18:00:00+00:00,149.4245,149.6756,149.0897,149.4803,1726984
2020-01-31 19:00:00+00:00,149.4896,149.871,149.3501,149.564,2297810
2020-01-31 20:00:00+00:00,149.564,149.7222,148.8386,149.3222,5882915
2020-01-31 21:00:00+00:00,149.3222,149.7873,149.2571,149.5082,2459640
2020-01-31 22:00:00+00:00,149.6663,149.6663,149.3036,149.378,119341
2020-01-31 23:00:00+00:00,149.4152,149.4152,149.3036,149.3129,17493
2020-02-01 00:00:00+00:00,149.3408,149.4152,149.2757,149.285,2092
2020-02-03 09:00:00+00:00,149.9826,149.9826,149.8896,149.8896,1000
2020-02-03 10:00:00+00:00,149.8803,150.0663,149.8803,149.9826,6048
2020-02-03 11:00:00+00:00,149.9919,150.1686,149.9547,150.0942,19195
2020-02-03 12:00:00+00:00,150.0849,150.1314,149.9826,150.057,17573
2020-02-03 13:00:00+00:00,150.0849,150.7545,150.0384,150.4755,105200
2020-02-03 14:00:00+00:00,150.4383,150.9405,150.1965,150.6987,2501080
2020-02-03 15:00:00+00:00,150.708,151.5358,150.708,151.1545,2782878
2020-02-03 16:00:00+00:00,151.1638,151.3079,150.3267,150.6429,1992736
2020-02-03 17:00:00+00:00,150.615,151.0428,150.3639,151.0149,914914
2020-02-03 18:00:00+00:00,151.0251,151.0521,150.5453,150.9126,890204
2020-02-03 19:00:00+00:00,150.9033,151.1173,150.6708,151.0149,1442738
2020-02-03 20:00:00+00:00,151.0056,151.2056,150.6522,150.9684,2495366
2020-02-03 21:00:00+00:00,150.9591,151.0862,150.7545,150.8661,1346079
2020-02-03 22:00:00+00:00,150.8847,150.8847,150.8196,150.8568,1493
2020-02-03 23:00:00+00:00,150.8289,150.9684,150.5313,150.8568,44448
